avg_reward_description,blurb_length,blurb_word_count,category_art,category_comics,category_crafts,category_dance,category_design,category_fashion,category_film_video,category_food,category_games,category_journalism,category_music,category_photography,category_publishing,category_technology,category_theater,country_at,country_au,country_be,country_ca,country_ch,country_de,country_dk,country_es,country_fr,country_gb,country_hk,country_ie,country_it,country_jp,country_lu,country_mx,country_nl,country_no,country_nz,country_se,country_sg,country_us,creator_project_no,duration,faq,has_one_dollar_reward,has_faq,is_asking_for_help,is_first_project_from_creator,is_project_we_love,name_length,name_word_count,rewards_levels,rewards_max,rewards_mean,rewards_min,state,usd_goal,usd_pledged
136,95,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,35,0,0,0,0,1,0,34,6,6,221,123,2,0,3663,221
114,127,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,0,1,60,11,10,657,378,157,1,26191,221848
376,127,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,1,0,25,6,13,6068,1381,12,0,12299,1871
77,56,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,0,0,0,0,1,0,14,3,1,25,25,25,0,25000,50
112,80,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,15,0,0,0,0,0,0,44,6,12,72,38,10,1,500,1844
22,134,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,1,1,52,8,7,300,105,12,1,4000,6307
77,48,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,30,2,1,1,0,0,0,18,3,15,380,51,1,1,1700,4434
70,125,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,1,0,0,1,0,48,9,8,100,32,1,0,5000,687
143,122,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,1,0,14,2,2,7,4,2,0,954,96
234,132,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,1,0,59,7,8,500,192,15,1,5248,5452
220,101,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,29,0,0,0,0,0,1,41,5,16,850,288,5,1,10250,10398
101,133,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,30,0,0,0,0,0,0,49,8,12,610,268,105,1,15000,23646
141,133,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,33,0,0,0,0,0,1,49,7,27,1000,124,2,1,4500,5279
196,99,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35,0,0,0,0,1,0,58,10,6,4000,757,2,0,3990,403
127,135,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,1,0,28,5,1,500,500,500,0,40000,0
405,135,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,0,47,8,11,285,118,2,1,6353,13756
191,128,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,1,0,28,4,2,273,138,4,1,1405,1788
233,110,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43,1,1,1,0,1,0,50,8,13,1000,178,1,1,800,1494
63,111,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,1,0,0,1,0,46,7,7,158,44,1,1,1776,2657
170,105,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31,0,0,0,1,1,0,59,7,15,1000,158,5,1,7500,7615
170,130,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27,0,0,0,0,1,0,24,6,6,750,173,12,0,3500,178
35,105,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60,0,0,0,0,1,0,35,5,2,10,7,5,0,5000,6
493,135,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,42,2,0,1,0,1,1,15,3,8,5000,969,10,1,45100,65783
210,92,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,27,3,8,191,105,47,1,5217,39999
27,49,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,0,0,0,0,1,0,25,5,5,40,21,3,1,500,590
194,131,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60,0,0,0,0,1,0,41,10,11,4750,750,15,1,5000,57206
215,125,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,0,0,0,0,1,0,25,4,8,3000,618,10,1,5000,5041
104,91,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45,0,0,0,0,1,0,39,5,24,10000,3966,10,0,770000,88
84,57,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,30,0,0,0,0,0,0,53,8,10,100,43,10,0,16000,3141
74,61,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,58,0,0,0,0,1,0,9,2,2,100,55,10,1,500,640
95,82,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,30,1,0,1,0,0,0,43,5,5,150,48,5,1,1000,1395
142,109,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,0,0,0,0,1,0,57,9,5,1000,327,10,0,10000,0
168,133,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,30,0,0,0,0,0,0,34,6,8,10000,1757,10,0,30000,5012
61,135,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,1,0,25,3,1,2,2,2,0,11253,1
66,134,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,0,0,0,0,0,40,7,5,250,87,10,1,999,1343
283,86,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,1,0,54,5,3,79,68,47,0,6273,217
168,56,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27,0,1,0,0,1,0,38,8,10,5000,1069,1,0,2000,42
106,114,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,28,1,0,1,0,0,0,57,8,3,25,20,15,1,5525,5526
131,73,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,1,0,0,1,0,60,10,7,210,63,1,0,10000,0
265,133,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,7,0,1,0,1,0,58,7,4,120,52,10,1,10000,10146
48,124,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,0,25,3,3,27,16,7,0,1932,117
113,103,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,0,0,35,6,9,1316,217,7,1,1616,1624
158,128,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,38,2,1,1,0,1,1,49,10,10,10000,1451,1,1,5000,7290
52,127,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,1,0,29,5,4,100,58,10,0,3500,5
161,149,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,89,0,1,0,0,1,0,70,13,16,200,54,1,1,3000,3025
363,100,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,41,1,1,1,0,0,0,18,3,4,20,9,1,0,1,0
221,120,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,25,1,0,1,0,0,0,45,9,9,250,115,15,1,15000,21258
93,121,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,30,4,0,1,0,0,0,13,3,5,32,19,2,1,50,67
63,104,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60,0,0,0,0,1,0,6,1,1,10000,10000,10000,0,250000,1
201,72,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,2,1,1,0,0,0,21,5,21,2000,238,1,1,35000,37605
267,135,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,49,3,1,1,0,1,0,58,8,8,125,42,1,1,4500,10145
238,132,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,1,0,21,4,4,200,93,25,0,2500,303
150,123,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,1,0,0,1,0,14,2,6,215,79,1,0,50000,53
120,115,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,0,0,0,0,1,0,58,9,5,80,37,12,1,1000,1034
173,133,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31,0,0,0,0,1,1,24,4,10,5000,925,2,1,10000,12170
106,135,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60,1,0,1,0,1,0,23,4,4,100,37,10,0,15400,145
142,106,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,28,0,0,0,0,0,1,21,3,20,1000,87,5,1,5000,5040
170,72,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,0,0,0,0,1,0,7,1,8,750,186,5,0,3500,225
55,119,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0,0,0,12,2,5,1316,462,40,0,3751,225
287,104,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,30,0,0,0,0,0,0,14,3,2,25,20,15,0,1500,191
65,124,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,1,0,0,1,0,29,4,10,5000,893,1,0,5000,150
41,103,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,1,0,45,7,4,116,36,6,1,1569,1754
103,105,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,0,0,0,0,1,0,25,4,6,47,25,9,1,200,242
648,130,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,30,0,0,0,0,0,0,43,9,12,600,161,5,1,4000,5425
102,109,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,1,0,38,9,8,150,54,7,1,2500,3009
295,131,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,27,0,0,0,0,0,0,57,9,3,100,45,10,1,1200,1200
454,131,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,1,0,18,3,1,10,10,10,0,30000,0
73,72,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,2,1,1,0,1,0,46,7,7,256,72,1,0,30000,206
28,134,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54,0,0,0,0,1,0,27,4,4,500,225,50,0,15000,0
78,113,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,1,0,35,6,9,6578,945,7,1,1310,6863
134,133,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,91,0,1,0,0,1,0,10,2,14,10000,2116,1,1,25000,25175
199,130,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,1,0,0,1,0,38,6,9,1000,216,1,1,2500,4060
273,134,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,30,0,0,0,0,0,0,49,8,3,69,53,36,1,500,1805
70,133,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,1,0,0,1,0,36,5,11,1000,226,1,0,143000,1811
105,76,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45,0,0,0,0,1,0,42,7,2,30,22,15,0,13400,5
176,131,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,60,17,0,1,0,0,0,21,2,24,3500,652,20,1,1200,4094
158,124,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,30,0,0,0,0,0,0,59,9,13,84,39,19,1,500,1570
29,80,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,7,0,1,0,1,0,58,10,23,259,106,49,1,15000,52886
194,120,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,30,0,0,0,0,0,0,38,6,13,5000,622,10,1,23069,26240
33,135,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,1,0,25,4,5,200,75,5,1,2500,2785
513,83,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,1,0,27,5,2,25,15,5,0,2000,99
175,124,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,6,0,1,0,0,0,9,1,12,190,36,4,1,2916,4694
311,126,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,1,0,14,3,7,10000,1679,10,0,5000,1192
70,77,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,1,1,1,0,1,0,59,10,4,150,56,1,1,350,516
132,150,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31,0,0,0,0,1,0,50,9,3,50,26,5,1,3001,3054
235,135,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35,0,0,0,0,1,0,35,6,13,10000,2308,10,0,20300,80
131,135,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,0,0,0,0,0,0,40,7,8,1000,244,5,1,3000,3516
90,102,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,1,0,0,1,0,41,6,7,100,34,1,0,600,5
0,123,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,0,0,0,0,0,1,32,6,1,29,29,29,1,200,8315
195,96,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,91,0,1,0,0,1,1,36,5,14,1000,231,1,1,7500,8123
154,129,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,0,0,0,1,0,35,5,5,110,45,5,0,15000,0
186,80,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,1,0,30,5,5,658,174,2,0,763,16
53,134,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,1,0,23,4,3,50,28,10,0,7500,113
133,131,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,1,1,1,0,1,0,46,7,11,2000,351,1,0,1000,424
242,135,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,1,0,28,4,4,1111,458,56,0,32140,0
369,133,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,1,0,41,5,4,329,151,14,0,16218,90
148,135,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,1,0,0,1,0,41,10,6,60,22,1,0,1500,40
401,133,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,1,0,56,9,5,658,180,7,0,1522,0
63,61,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32,0,0,0,0,1,0,50,10,8,110,45,10,1,3000,3546
197,122,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,30,8,0,1,0,0,1,51,9,1,10,10,10,1,3000,3086
74,125,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,1,0,23,4,8,62,35,6,0,15537,31
179,104,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,1,0,0,1,0,56,9,10,2500,444,1,0,5000,1582
11,134,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,1,0,29,7,1,20,20,20,0,12500,303
138,119,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,21,12,0,1,0,0,0,59,8,5,75,49,25,1,10000,224325
156,117,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60,0,1,0,0,1,0,44,8,17,10000,888,1,0,17000,10
42,109,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,1,0,0,1,0,16,3,10,275,93,1,0,4000,1197
63,115,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,1,0,14,2,3,1000,373,20,0,10000,25
396,92,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,1,0,44,7,12,1974,340,2,1,13737,16659
67,135,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,9,0,1,0,1,0,44,6,10,210,124,4,1,11144,81682
367,133,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60,0,0,0,0,1,0,15,2,8,7500,2043,50,0,30000,310
137,105,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,0,0,0,0,1,0,26,4,4,50,30,15,1,2000,2030
346,58,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,1,0,32,4,1,76,76,76,0,9142,1606
168,123,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,1,1,60,9,13,2632,403,7,0,16149,2375
76,130,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,1,0,37,5,3,75,50,25,0,4500,96
319,132,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,0,0,0,0,1,0,39,7,12,150,54,5,1,3000,3363
215,96,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,0,0,0,1,0,50,9,8,500,133,10,1,2500,2550
147,119,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30,0,0,0,0,1,0,33,5,8,245,77,6,1,699,961
261,126,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,0,0,0,0,1,0,53,8,5,500,167,10,1,2000,2118
